None
None
None
None
Duration: 288.736000061
         257822 function calls (255869 primitive calls) in 289.182 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1537(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1544(NoMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1557(Literal)
       24    0.000    0.000    0.000    0.000 pyparsing.py:1559(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:157(_Constants)
       12    0.000    0.000    0.000    0.000 pyparsing.py:1578(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1586(Keyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1642(CaselessLiteral)
       95    0.000    0.000    0.000    0.000 pyparsing.py:165(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1659(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1669(Word)
        1    0.000    0.000    0.000    0.000 pyparsing.py:167(ParseBaseException)
        7    0.000    0.000    0.002    0.000 pyparsing.py:1681(__init__)
      187    0.000    0.000    0.000    0.000 pyparsing.py:1684(<genexpr>)
       32    0.000    0.000    0.000    0.000 pyparsing.py:171(__init__)
       20    0.000    0.000    0.000    0.000 pyparsing.py:1735(parseImpl)
        9    0.000    0.000    0.000    0.000 pyparsing.py:1770(__str__)
       10    0.000    0.000    0.000    0.000 pyparsing.py:1779(charsAsStr)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1793(Regex)
       16    0.000    0.000    0.005    0.000 pyparsing.py:1798(__init__)
       20    0.000    0.000    0.000    0.000 pyparsing.py:1832(parseImpl)
       17    0.000    0.000    0.000    0.000 pyparsing.py:1845(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1857(QuotedString)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1970(CharsNotIn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2032(White)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2081(_PositionToken)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2082(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2088(GoToColumn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2111(LineStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2113(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2131(LineEnd)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2133(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2149(StringStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:215(ParseException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2151(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2162(StringEnd)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2164(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2178(WordStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2197(WordEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2219(ParseExpression)
       41    0.000    0.000    0.000    0.000 pyparsing.py:2221(__init__)
       82    0.000    0.000    0.000    0.000 pyparsing.py:2230(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:224(ParseFatalException)
      8/4    0.000    0.000    0.001    0.000 pyparsing.py:2248(leaveWhitespace)
     16/3    0.000    0.000    0.000    0.000 pyparsing.py:2279(streamline)
        1    0.000    0.000    0.000    0.000 pyparsing.py:229(ParseSyntaxException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2311(setResultsName)
     15/9    0.000    0.000    0.001    0.000 pyparsing.py:2321(copy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2326(And)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2332(_ErrorStop)
       34    0.000    0.000    0.000    0.000 pyparsing.py:2338(__init__)
       76    0.000    0.000    0.000    0.000 pyparsing.py:2340(<genexpr>)
     10/2    0.000    0.000    0.001    0.001 pyparsing.py:2345(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2392(Or)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2453(MatchFirst)
        7    0.000    0.000    0.000    0.000 pyparsing.py:2458(__init__)
       17    0.000    0.000    0.000    0.000 pyparsing.py:2461(<genexpr>)
     20/8    0.000    0.000    0.001    0.000 pyparsing.py:2465(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2493(__str__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2498(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:250(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2508(Each)
        1    0.000    0.000    0.000    0.000 pyparsing.py:258(_ParseResultsWithOffset)
        4    0.000    0.000    0.000    0.000 pyparsing.py:259(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2592(ParseElementEnhance)
       35    0.000    0.000    0.000    0.000 pyparsing.py:2594(__init__)
     16/2    0.000    0.000    0.001    0.000 pyparsing.py:2609(parseImpl)
       16    0.000    0.000    0.000    0.000 pyparsing.py:261(__getitem__)
      8/4    0.000    0.000    0.001    0.000 pyparsing.py:2615(leaveWhitespace)
     11/4    0.000    0.000    0.000    0.000 pyparsing.py:2634(streamline)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2653(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2664(FollowedBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2678(NotAny)
        1    0.000    0.000    0.000    0.000 pyparsing.py:268(ParseResults)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2684(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2710(ZeroOrMore)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2712(__init__)
       82    0.000    0.000    0.000    0.000 pyparsing.py:274(__new__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2749(OneOrMore)
        2    0.000    0.000    0.001    0.000 pyparsing.py:2751(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2783(_NullToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2791(Optional)
        7    0.000    0.000    0.000    0.000 pyparsing.py:2796(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2801(parseImpl)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2815(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2825(SkipTo)
    82/80    0.000    0.000    0.000    0.000 pyparsing.py:283(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2887(Forward)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2902(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2905(__lshift__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2919(__ilshift__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2963(_ForwardNoRecurse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2967(TokenConverter)
       17    0.000    0.000    0.000    0.000 pyparsing.py:2969(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2973(Upcase)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2984(Combine)
        4    0.000    0.000    0.001    0.000 pyparsing.py:2989(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3016(Group)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3018(__init__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3022(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3025(Dict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3030(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3059(Suppress)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3061(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3068(OnlyOnce)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3107(delimitedList)
       24    0.000    0.000    0.000    0.000 pyparsing.py:318(__getitem__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3202(_escapeRegexRangeChars)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3210(oneOf)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3227(<lambda>)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3228(<lambda>)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3262(<genexpr>)
        4    0.000    0.000    0.000    0.000 pyparsing.py:327(__setitem__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:3337(<lambda>)
        2    0.000    0.000    0.001    0.001 pyparsing.py:3343(srange)
       97    0.000    0.000    0.000    0.000 pyparsing.py:3360(<genexpr>)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3360(<lambda>)
        8    0.000    0.000    0.000    0.000 pyparsing.py:3362(<genexpr>)
        1    0.000    0.000    0.002    0.002 pyparsing.py:3426(_makeTags)
       94    0.000    0.000    0.000    0.000 pyparsing.py:3441(<genexpr>)
        1    0.000    0.000    0.002    0.002 pyparsing.py:3455(makeHTMLTags)
       18    0.000    0.000    0.000    0.000 pyparsing.py:366(__bool__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:368(__iter__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:401(haskeys)
        2    0.000    0.000    0.000    0.000 pyparsing.py:463(__getattr__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:482(__iadd__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:485(<lambda>)
        1    0.001    0.001    0.011    0.011 pyparsing.py:58(<module>)
       13    0.000    0.000    0.000    0.000 pyparsing.py:757(_trim_arity)
       12    0.000    0.000    0.000    0.000 pyparsing.py:762(wrapper)
        1    0.000    0.000    0.000    0.000 pyparsing.py:775(ParserElement)
      130    0.000    0.000    0.000    0.000 pyparsing.py:793(__init__)
       65    0.000    0.000    0.001    0.000 pyparsing.py:816(copy)
       17    0.000    0.000    0.000    0.000 pyparsing.py:826(setName)
        7    0.000    0.000    0.000    0.000 pyparsing.py:834(setResultsName)
       13    0.000    0.000    0.000    0.000 pyparsing.py:871(setParseAction)
       60    0.000    0.000    0.000    0.000 pyparsing.py:924(preParse)
       46    0.000    0.000    0.000    0.000 pyparsing.py:939(postParse)
    102/2    0.000    0.000    0.001    0.001 pyparsing.py:943(_parseNoCache)
        1    0.001    0.001    0.119    0.119 pyplot.py:17(<module>)
        1    0.000    0.000    0.001    0.001 pyplot.py:1743(get_plot_commands)
        1    0.000    0.000    0.000    0.000 pyplot.py:1820(colormaps)
        1    0.000    0.000    0.002    0.002 pyplot.py:2057(_setup_pyplot_info_docstrings)
      252    0.000    0.000    0.000    0.000 pyplot.py:2068(pad)
       50    0.000    0.000    0.000    0.000 pyplot.py:2366(_autogen_docstring)
       50    0.000    0.000    0.001    0.000 pyplot.py:2371(<lambda>)
        1    0.000    0.000    0.000    0.000 pyplot.py:65(_backend_selection)
        1    0.000    0.000    0.000    0.000 quadpack.py:20(IntegrationWarning)
        1    0.000    0.000    0.000    0.000 quadpack.py:3(<module>)
        1    0.000    0.000    0.000    0.000 quadpack.py:647(_RangeFunc)
        1    0.000    0.000    0.000    0.000 quadpack.py:660(_OptFunc)
        1    0.000    0.000    0.000    0.000 quadpack.py:669(_NQuad)
        1    0.000    0.000    0.000    0.000 quadrature.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quadrature.py:17(AccuracyWarning)
        1    0.000    0.000    0.000    0.000 quiver.py:15(<module>)
        1    0.000    0.000    0.000    0.000 quiver.py:221(QuiverKey)
        1    0.000    0.000    0.000    0.000 quiver.py:384(Quiver)
        1    0.000    0.000    0.000    0.000 quiver.py:834(Barbs)
        2    0.000    0.000    0.004    0.002 random.py:100(seed)
       18    0.000    0.000    0.000    0.000 random.py:273(choice)
        1    0.001    0.001    0.006    0.006 random.py:40(<module>)
        1    0.000    0.000    0.000    0.000 random.py:655(WichmannHill)
        1    0.001    0.001    0.001    0.001 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 random.py:805(SystemRandom)
        2    0.000    0.000    0.004    0.002 random.py:91(__init__)
        1    0.000    0.000    0.000    0.000 rbf.py:44(<module>)
        1    0.000    0.000    0.000    0.000 rbf.py:58(Rbf)
        1    0.000    0.000    0.000    0.000 rcsetup.py:142(validate_backend)
        1    0.001    0.001    0.004    0.004 rcsetup.py:15(<module>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:175(validate_nseq_float)
        1    0.000    0.000    0.000    0.000 rcsetup.py:176(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:198(validate_nseq_int)
        1    0.000    0.000    0.000    0.000 rcsetup.py:199(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:338(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 rcsetup.py:38(ValidateInStrings)
       15    0.000    0.000    0.000    0.000 rcsetup.py:39(__init__)
      109    0.000    0.000    0.000    0.000 rcsetup.py:44(func)
        1    0.000    0.000    0.000    0.000 rcsetup.py:444(ValidateInterval)
        9    0.000    0.000    0.000    0.000 rcsetup.py:448(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:51(__call__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:72(validate_bool)
       21    0.000    0.000    0.000    0.000 re.py:134(match)
        6    0.000    0.000    0.000    0.000 re.py:139(search)
        4    0.000    0.000    0.000    0.000 re.py:144(sub)
       70    0.000    0.000    0.029    0.000 re.py:188(compile)
        9    0.000    0.000    0.000    0.000 re.py:204(escape)
      101    0.001    0.000    0.030    0.000 re.py:226(_compile)
        1    0.000    0.000    0.000    0.000 realtransforms.py:3(<module>)
        1    0.000    0.000    0.000    0.000 records.py:216(record)
        1    0.000    0.000    0.000    0.000 records.py:286(recarray)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 records.py:85(format_parser)
        1    0.000    0.000    0.000    0.000 relativedelta.py:16(weekday)
        7    0.000    0.000    0.000    0.000 relativedelta.py:19(__init__)
        1    0.000    0.000    0.000    0.000 relativedelta.py:46(relativedelta)
        1    0.000    0.000    0.000    0.000 relativedelta.py:6(<module>)
        1    0.001    0.001    0.002    0.002 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:14(failfast)
        1    0.000    0.000    0.000    0.000 result.py:26(TestResult)
        1    0.000    0.000    0.000    0.000 rgb_colors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rrule.py:232(rrule)
        1    0.000    0.000    0.000    0.000 rrule.py:54(weekday)
        7    0.000    0.000    0.000    0.000 rrule.py:57(__init__)
        1    0.001    0.001    0.002    0.002 rrule.py:6(<module>)
        1    0.000    0.000    0.000    0.000 rrule.py:633(_iterinfo)
        1    0.000    0.000    0.000    0.000 rrule.py:828(rruleset)
        1    0.000    0.000    0.000    0.000 rrule.py:830(_genitem)
        1    0.000    0.000    0.000    0.000 rrule.py:86(rrulebase)
        1    0.000    0.000    0.000    0.000 rrule.py:908(_rrulestr)
        1    0.000    0.000    0.000    0.000 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:119(TextTestRunner)
        1    0.000    0.000    0.000    0.000 runner.py:12(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 runner.py:28(TextTestResult)
        1    0.000    0.000    0.000    0.000 rv.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scale.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scale.py:101(LogTransformBase)
        1    0.000    0.000    0.000    0.000 scale.py:115(Log10Transform)
        1    0.000    0.000    0.000    0.000 scale.py:128(InvertedLog10Transform)
        1    0.000    0.000    0.000    0.000 scale.py:142(Log2Transform)
        1    0.000    0.000    0.000    0.000 scale.py:15(ScaleBase)
        1    0.000    0.000    0.000    0.000 scale.py:155(InvertedLog2Transform)
        1    0.000    0.000    0.000    0.000 scale.py:169(NaturalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:182(InvertedNaturalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:196(LogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:220(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:237(LogScale)
        1    0.000    0.000    0.000    0.000 scale.py:330(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:363(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:395(SymmetricalLogScale)
        5    0.000    0.000    0.000    0.000 scale.py:485(get_scale_names)
        1    0.000    0.000    0.000    0.000 scale.py:518(get_scale_docs)
        1    0.000    0.000    0.000    0.000 scale.py:56(LinearScale)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
        1    0.000    0.000    0.000    0.000 selem.py:4(<module>)
        4    0.000    0.000    0.001    0.000 selem.py:93(disk)
        1    0.000    0.000    0.000    0.000 shape.py:1(<module>)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
        4    0.000    0.000    0.000    0.000 shape_base.py:179(vstack)
        4    0.000    0.000    0.000    0.000 shape_base.py:230(hstack)
        8    0.000    0.000    0.000    0.000 shape_base.py:60(atleast_2d)
       12    0.000    0.000    0.000    0.000 shape_base.py:8(atleast_1d)
        1    0.000    0.000    0.000    0.000 shutil.py:31(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:34(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:38(ExecError)
        1    0.001    0.001    0.001    0.001 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 signaltools.py:4(<module>)
        2    0.001    0.000    0.001    0.001 six.py:1(<module>)
        1    0.000    0.000    0.000    0.000 six.py:105(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:115(_LazyModule)
        6    0.000    0.000    0.000    0.000 six.py:117(__init__)
        1    0.000    0.000    0.000    0.000 six.py:130(MovedAttribute)
       72    0.000    0.000    0.000    0.000 six.py:132(__init__)
        1    0.000    0.000    0.000    0.000 six.py:136(Iterator)
        1    0.000    0.000    0.000    0.000 six.py:150(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:155(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 six.py:162(__init__)
       50    0.000    0.000    0.000    0.000 six.py:166(_add_module)
        5    0.000    0.000    0.000    0.000 six.py:170(_get_module)
      586    0.000    0.000    0.000    0.000 six.py:173(find_module)
        1    0.000    0.000    0.000    0.000 six.py:178(__get_module)
        1    0.000    0.000    0.000    0.000 six.py:184(load_module)
      118    0.003    0.000    0.014    0.000 six.py:209(exec_)
        1    0.000    0.000    0.000    0.000 six.py:218(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:299(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:331(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:350(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:399(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:419(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:436(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 six.py:515(Iterator)
        1    0.000    0.000    0.000    0.000 six.py:53(X)
        1    0.000    0.000    0.000    0.000 six.py:54(__len__)
        1    0.000    0.000    0.000    0.000 six.py:552(iteritems)
        1    0.000    0.000    0.000    0.000 six.py:56(X)
        1    0.000    0.000    0.000    0.000 six.py:57(__len__)
        1    0.000    0.000    0.000    0.000 six.py:614(exec_)
        4    0.000    0.000    0.000    0.000 six.py:67(_add_doc)
        8    0.000    0.000    0.000    0.000 six.py:70(_add_doc)
        2    0.000    0.000    0.000    0.000 six.py:75(_import_module)
        1    0.000    0.000    0.000    0.000 six.py:81(_LazyDescr)
      115    0.000    0.000    0.000    0.000 six.py:83(__init__)
        2    0.000    0.000    0.000    0.000 six.py:86(__get__)
        1    0.000    0.000    0.000    0.000 six.py:94(MovedModule)
       43    0.000    0.000    0.000    0.000 six.py:96(__init__)
        1    0.000    0.000    0.000    0.000 slsqp.py:14(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:167(_closedsocket)
        1    0.000    0.000    0.000    0.000 socket.py:179(_socketobject)
        1    0.000    0.000    0.000    0.000 socket.py:235(_fileobject)
        1    0.003    0.003    0.003    0.003 socket.py:45(<module>)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spectral.py:2(<module>)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:34(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:18(Spine)
        1    0.000    0.000    0.000    0.000 sputils.py:2(<module>)
        1    0.000    0.000    0.000    0.000 sputils.py:233(IndexMixin)
      219    0.001    0.000    0.007    0.000 sre_compile.py:178(_compile_charset)
      219    0.004    0.000    0.007    0.000 sre_compile.py:207(_optimize_charset)
     1154    0.000    0.000    0.000    0.000 sre_compile.py:24(_identityfunction)
       58    0.002    0.000    0.002    0.000 sre_compile.py:258(_mk_bitmap)
   595/74    0.003    0.000    0.012    0.000 sre_compile.py:32(_compile)
      234    0.000    0.000    0.000    0.000 sre_compile.py:354(_simple)
       74    0.000    0.000    0.003    0.000 sre_compile.py:359(_compile_info)
      148    0.000    0.000    0.000    0.000 sre_compile.py:472(isstring)
       74    0.000    0.000    0.015    0.000 sre_compile.py:478(_code)
       74    0.000    0.000    0.029    0.000 sre_compile.py:493(compile)
       23    0.000    0.000    0.000    0.000 sre_compile.py:51(fixup)
     1132    0.000    0.000    0.000    0.000 sre_parse.py:126(__len__)
     2340    0.001    0.000    0.002    0.000 sre_parse.py:130(__getitem__)
      234    0.000    0.000    0.000    0.000 sre_parse.py:134(__setitem__)
      863    0.000    0.000    0.000    0.000 sre_parse.py:138(append)
  822/309    0.002    0.000    0.002    0.000 sre_parse.py:140(getwidth)
       74    0.000    0.000    0.000    0.000 sre_parse.py:178(__init__)
     3549    0.003    0.000    0.003    0.000 sre_parse.py:182(__next)
     2118    0.001    0.000    0.001    0.000 sre_parse.py:195(match)
     2984    0.001    0.000    0.004    0.000 sre_parse.py:201(get)
        4    0.000    0.000    0.000    0.000 sre_parse.py:205(tell)
        1    0.000    0.000    0.000    0.000 sre_parse.py:207(seek)
      106    0.000    0.000    0.000    0.000 sre_parse.py:210(isident)
        2    0.000    0.000    0.000    0.000 sre_parse.py:213(isdigit)
       18    0.000    0.000    0.000    0.000 sre_parse.py:216(isname)
       83    0.000    0.000    0.000    0.000 sre_parse.py:225(_class_escape)
      160    0.000    0.000    0.000    0.000 sre_parse.py:257(_escape)
   217/74    0.001    0.000    0.013    0.000 sre_parse.py:301(_parse_sub)
   310/79    0.005    0.000    0.013    0.000 sre_parse.py:379(_parse)
       74    0.000    0.000    0.000    0.000 sre_parse.py:67(__init__)
       74    0.000    0.000    0.014    0.000 sre_parse.py:677(parse)
       94    0.000    0.000    0.000    0.000 sre_parse.py:72(opengroup)
       94    0.000    0.000    0.000    0.000 sre_parse.py:83(closegroup)
      595    0.000    0.000    0.000    0.000 sre_parse.py:90(__init__)
        1    0.000    0.000    0.000    0.000 ssl.py:101(SSLSocket)
        1    0.000    0.000    0.000    0.000 ssl.py:56(<module>)
        1    0.000    0.000    0.000    0.000 stackplot.py:8(<module>)
        1    0.001    0.001    0.097    0.097 stats.py:166(<module>)
        1    0.000    0.000    0.000    0.000 streamplot.py:178(StreamplotSet)
        1    0.000    0.000    0.000    0.000 streamplot.py:188(DomainMap)
        1    0.000    0.000    0.000    0.000 streamplot.py:248(Grid)
        1    0.000    0.000    0.000    0.000 streamplot.py:289(StreamMask)
        1    0.000    0.000    0.000    0.000 streamplot.py:338(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 streamplot.py:342(TerminateTrajectory)
        1    0.000    0.000    0.000    0.000 streamplot.py:4(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:14(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        9    0.000    0.000    0.000    0.000 string.py:308(join)
        1    0.001    0.001    0.001    0.001 subprocess.py:14(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:387(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:400(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:418(STARTUPINFO)
        1    0.000    0.000    0.000    0.000 subprocess.py:424(pywintypes)
        1    0.000    0.000    0.000    0.000 subprocess.py:647(Popen)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:252(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:299(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:78(TestSuite)
        1    0.000    0.000    0.002    0.002 sysconfig.py:10(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:50(_python_build)
        1    0.000    0.000    0.000    0.000 table.py:144(Table)
        1    0.000    0.000    0.001    0.001 table.py:21(<module>)
        1    0.000    0.000    0.000    0.000 table.py:34(Cell)
        1    0.000    0.000    0.000    0.000 tempfile.py:108(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:120(__init__)
        3    0.000    0.000    0.001    0.000 tempfile.py:124(rng)
        3    0.000    0.000    0.001    0.000 tempfile.py:135(next)
        1    0.001    0.001    0.007    0.007 tempfile.py:18(<module>)
        3    0.000    0.000    0.000    0.000 tempfile.py:216(_get_candidate_names)
        3    0.000    0.000    0.002    0.001 tempfile.py:230(_mkstemp_inner)
        1    0.000    0.000    0.000    0.000 tempfile.py:372(_TemporaryFileWrapper)
        3    0.000    0.000    0.000    0.000 tempfile.py:380(__init__)
        6    0.000    0.000    0.000    0.000 tempfile.py:386(__getattr__)
        3    0.000    0.000    0.002    0.001 tempfile.py:434(NamedTemporaryFile)
        3    0.000    0.000    0.000    0.000 tempfile.py:45(_set_cloexec)
        1    0.000    0.000    0.000    0.000 tempfile.py:505(SpooledTemporaryFile)
        1    0.000    0.000    0.001    0.001 texmanager.py:35(<module>)
        1    0.000    0.000    0.001    0.001 texmanager.py:86(TexManager)
        1    0.000    0.000    0.000    0.000 text.py:1024(TextWithDash)
        1    0.000    0.000    0.000    0.000 text.py:1391(OffsetFrom)
        1    0.000    0.000    0.000    0.000 text.py:143(Text)
        1    0.000    0.000    0.000    0.000 text.py:1432(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 text.py:1689(Annotation)
        1    0.000    0.000    0.004    0.004 text.py:3(<module>)
        1    0.000    0.000    0.000    0.000 textpath.py:20(TextToPath)
        1    0.000    0.000    0.000    0.000 textpath.py:28(__init__)
        1    0.002    0.002    0.028    0.028 textpath.py:3(<module>)
        1    0.000    0.000    0.000    0.000 textpath.py:407(TextPath)
       14    0.000    0.000    0.000    0.000 textwrap.py:374(dedent)
        1    0.000    0.000    0.001    0.001 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1058(_Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1088(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1090(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1097(_set_daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1128(_DummyThread)
        1    0.000    0.000    0.000    0.000 threading.py:113(RLock)
        1    0.000    0.000    0.000    0.000 threading.py:124(_RLock)
        1    0.000    0.000    0.000    0.000 threading.py:131(__init__)
        2    0.000    0.000    0.000    0.000 threading.py:241(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:254(_Condition)
        2    0.000    0.000    0.000    0.000 threading.py:259(__init__)
